purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region
100419,CUST2527,2023-03-16,24.05,Sports,0,New,0,North
100420,CUST1857,2024-10-31,103.32,Clothing,0,New,0,North
100421,CUST1004,2022-09-17,132.98,Home,0,New,0,North
100422,CUST2099,2023-01-28,39.12,Electronics,0,New,0,North
100423,CUST2840,2023-12-02,63.2,Home,0,New,0,South
100424,CUST0155,2024-11-25,90.07,Clothing,0,New,1,West
100425,CUST0040,2022-06-06,78.95,Home,0,New,1,East
100426,CUST0706,2022-03-04,64.7,Sports,1,Occasional,0,South
100427,CUST2934,2023-10-11,33.87,Home,0,New,0,North
100428,CUST0922,2024-10-08,166.59,Electronics,0,High Value,0,North
100429,CUST2386,2024-04-29,48.85,Electronics,0,New,0,South
100430,CUST0226,2024-01-01,145.74,Home,0,New,0,Central
100431,CUST2499,2023-07-23,132.94,Sports,0,New,0,North
100432,CUST0878,2022-06-23,67.49,Electronics,1,Occasional,1,West
100433,CUST2341,2023-08-25,52.57,Clothing,0,New,0,West
100434,CUST0199,2023-02-24,44.72,Electronics,0,New,0,North
100435,CUST2225,2022-02-13,74.54,Clothing,0,New,0,Central
100436,CUST0139,2024-07-27,66.67,Sports,0,New,0,East
100437,CUST1537,2022-05-16,174.85,Clothing,0,High Value,0,North
100438,CUST2127,2023-01-04,161.68,Electronics,0,High Value,0,North
100439,CUST1728,2022-04-15,145.63,Clothing,0,New,0,North
100440,CUST2211,2024-09-07,55.2,Electronics,0,New,0,East
100441,CUST2085,2023-02-14,181.22,Sports,1,High Value,0,South
100442,CUST0267,2022-03-11,189.03,Sports,0,High Value,0,Central
100443,CUST0872,2024-05-31,36.82,Sports,0,New,0,East
100444,CUST1347,2023-05-18,191.59,Electronics,0,High Value,0,North
100445,CUST0555,2023-11-19,178.26,Sports,0,High Value,1,Central
100446,CUST1450,2022-04-17,74.31,Electronics,0,New,0,West
100447,CUST1507,2023-09-07,178.34,Electronics,0,High Value,0,Central
100448,CUST2071,2023-07-03,181.87,Sports,0,High Value,0,Central
100449,CUST0763,2022-12-08,119.94,Electronics,0,New,1,North
100450,CUST2199,2023-11-13,204.03,Clothing,0,High Value,1,North
100451,CUST2656,2022-02-21,73.76,Sports,0,New,0,West
100452,CUST1106,2022-03-08,24.09,Home,0,New,0,South
100453,CUST1849,2024-02-08,48.66,Clothing,0,New,0,East
100454,CUST2921,2024-07-23,192.86,Sports,0,High Value,0,West
100455,CUST1216,2023-08-20,82.89,Home,0,New,0,Central
100456,CUST2463,2023-07-31,79.32,Electronics,0,New,0,North
100457,CUST2243,2024-07-02,89.35,Clothing,0,New,0,South
100458,CUST0121,2022-07-01,148.83,Electronics,0,New,0,Central
100459,CUST2394,2024-11-09,93.38,Home,0,New,1,West
100460,CUST2243,2024-05-30,105.6,Electronics,1,Occasional,0,East
100461,CUST1214,2024-06-16,182.62,Sports,0,High Value,1,South
100462,CUST0037,2022-01-20,117.48,Electronics,0,New,0,North
100463,CUST1315,2024-07-31,95.44,Sports,1,Occasional,0,West
100464,CUST2448,2023-10-16,171.08,Electronics,1,High Value,0,North
100465,CUST0958,2023-12-23,110.61,Home,1,Occasional,0,North
100466,CUST2854,2024-05-29,139.27,Home,0,New,0,North
100467,CUST2962,2022-11-19,196.12,Clothing,1,High Value,0,West
100468,CUST2235,2023-09-06,175.42,Clothing,0,High Value,0,Central
100469,CUST0652,2024-11-10,178.45,Sports,0,High Value,0,West
100470,CUST1719,2024-08-27,37.91,Clothing,0,New,0,Central
100471,CUST1376,2022-11-18,219.43,Clothing,0,High Value,1,North
100472,CUST1119,2024-07-20,61.15,Home,0,New,0,Central
100473,CUST2960,2024-08-30,100.5,Sports,0,New,0,West
100474,CUST1144,2023-12-22,178.84,Clothing,0,High Value,1,East
100475,CUST0837,2022-05-11,28.06,Sports,0,New,0,North
100476,CUST0789,2022-12-19,142.36,Sports,0,New,0,Central
100477,CUST2765,2024-07-06,52.35,Clothing,0,New,0,South
100478,CUST1430,2022-12-25,65.97,Electronics,0,New,1,East
100479,CUST1103,2022-12-02,189.21,Sports,0,High Value,0,East
100480,CUST2483,2023-01-12,108.39,Clothing,0,New,0,East
100481,CUST1872,2024-01-24,176.02,Electronics,0,High Value,0,Central
100482,CUST2202,2022-11-29,211.97,Home,0,High Value,1,South
100483,CUST2368,2024-03-04,65.46,Electronics,0,New,0,West
100484,CUST1599,2024-11-27,89.69,Clothing,0,New,1,South
100485,CUST2466,2023-06-30,197.28,Clothing,0,High Value,1,South
100486,CUST0925,2024-11-30,149.32,Electronics,0,New,1,Central
100487,CUST0919,2024-07-31,36.31,Home,1,Occasional,0,East
100488,CUST0825,2022-03-13,42.56,Clothing,0,New,0,West
100489,CUST1597,2022-12-26,147.7,Electronics,0,New,1,North
100490,CUST1189,2022-02-24,90.05,Clothing,0,New,0,East
100491,CUST0055,2022-07-14,52.59,Home,0,New,0,North
100492,CUST2357,2022-10-28,36.83,Sports,0,New,0,East
100493,CUST2009,2024-06-21,45.69,Home,0,New,1,South
100494,CUST2240,2023-07-18,166.23,Home,0,High Value,0,North
100495,CUST0339,2023-01-11,60.69,Home,1,Occasional,0,South
100496,CUST2544,2022-08-18,59.12,Clothing,1,Occasional,0,North
100497,CUST1907,2022-10-10,196.94,Electronics,0,High Value,0,Central
100498,CUST2793,2023-03-02,163.74,Home,0,High Value,0,North
100499,CUST2915,2024-05-17,186.93,Clothing,0,High Value,0,South
100500,CUST2215,2022-05-11,24.88,Home,0,New,0,North
100501,CUST1429,2024-02-17,82.41,Sports,0,New,0,Central
100502,CUST2169,2023-03-20,35.01,Electronics,1,Occasional,0,North
100503,CUST1154,2024-09-13,162.63,Clothing,0,High Value,0,South
100504,CUST1885,2024-07-24,178.93,Clothing,0,High Value,0,East
100505,CUST2716,2024-04-10,116.01,Clothing,1,Occasional,0,East
100506,CUST1647,2023-10-09,123.28,Electronics,0,New,0,East
100507,CUST2739,2022-05-09,116.4,Electronics,0,New,0,East
100508,CUST1132,2024-09-07,181.57,Clothing,0,High Value,0,East
100509,CUST0852,2022-07-03,191.52,Electronics,0,High Value,0,South
100510,CUST0711,2022-09-01,160.75,Sports,0,High Value,0,East
100511,CUST1823,2024-11-30,209.94,Electronics,0,High Value,1,West
100512,CUST2533,2023-07-04,167.27,Clothing,0,High Value,0,East
100513,CUST0209,2024-05-20,103.42,Sports,1,Occasional,0,East
100514,CUST0334,2022-09-22,160.64,Home,0,High Value,0,South
100515,CUST2171,2024-10-01,93.43,Electronics,1,Occasional,0,North
100516,CUST0297,2024-02-10,66.64,Home,0,New,0,West
100517,CUST2892,2023-01-12,83.39,Sports,0,New,0,North
100518,CUST2447,2023-03-27,76.12,Home,0,New,0,West
100519,CUST2385,2023-08-12,55.62,Electronics,0,New,0,South
100520,CUST1638,2024-07-15,35.29,Clothing,0,New,0,West
100521,CUST1630,2024-05-15,48.97,Sports,0,New,0,South
100522,CUST2762,2023-11-22,204.66,Electronics,0,High Value,1,Central
100523,CUST0448,2024-06-03,23.33,Clothing,0,New,1,West
100524,CUST0425,2023-06-14,190.74,Home,0,High Value,1,West
100525,CUST0163,2023-09-01,81.87,Clothing,0,New,0,South
100526,CUST0027,2023-01-20,118.67,Home,0,New,0,West
100527,CUST2055,2022-04-26,104.71,Electronics,0,New,0,East
100528,CUST0601,2023-04-18,26.84,Sports,0,New,0,North
100529,CUST2172,2024-01-23,53.74,Home,1,Occasional,0,North
100530,CUST1379,2022-04-14,20.16,Home,0,New,0,East
100531,CUST1621,2024-04-16,81.36,Home,0,New,0,Central
100532,CUST2053,2022-02-01,117.34,Electronics,1,Occasional,0,West
100533,CUST1892,2022-06-05,214.55,Electronics,0,High Value,1,East
100534,CUST2963,2024-10-01,173.46,Electronics,0,High Value,0,North
100535,CUST2257,2022-09-30,27.46,Electronics,0,New,0,East
100536,CUST1424,2022-12-29,151.98,Electronics,0,High Value,1,South
100537,CUST2722,2024-12-14,181.99,Electronics,2,High Value,1,East
100538,CUST2911,2022-04-26,124.01,Sports,0,New,0,East
100539,CUST2001,2022-06-22,31.98,Home,0,New,1,North
100540,CUST1432,2023-07-14,56.92,Clothing,0,New,0,North
100541,CUST2164,2023-06-26,166.17,Home,0,High Value,1,North
100542,CUST0394,2024-03-17,121.93,Clothing,0,New,0,West
100543,CUST0803,2023-12-20,70.37,Electronics,1,Occasional,1,Central
100544,CUST0732,2022-08-08,34.59,Electronics,0,New,0,Central
100545,CUST2051,2022-11-06,27.42,Clothing,0,New,1,East
100546,CUST2662,2024-05-24,141.26,Sports,1,Occasional,0,South
100547,CUST0511,2023-04-11,35.47,Sports,0,New,0,East
100548,CUST1155,2022-07-22,178.16,Home,0,High Value,0,North
100549,CUST2442,2024-02-11,75.92,Clothing,0,New,0,South
100550,CUST2388,2024-02-11,188.5,Electronics,1,High Value,0,West
100551,CUST0445,2024-08-20,157.53,Home,1,High Value,0,North
100552,CUST1525,2022-05-23,148.8,Home,0,New,0,North
100553,CUST0638,2023-09-04,44.12,Home,0,New,0,East
100554,CUST1960,2024-05-07,157.74,Home,0,High Value,0,Central
100555,CUST0933,2022-09-28,84.93,Clothing,0,New,0,West
100556,CUST0278,2024-07-27,22.08,Sports,0,New,0,North
100557,CUST2054,2024-11-09,48.4,Home,1,Occasional,0,South
100558,CUST1061,2022-06-04,71.21,Electronics,0,New,1,North
100559,CUST2339,2023-09-25,31.34,Sports,0,New,0,East
100560,CUST0318,2024-12-18,218.56,Sports,0,High Value,1,North
100561,CUST2090,2024-07-21,57.29,Sports,0,New,0,East
100562,CUST2024,2023-10-27,92.02,Clothing,0,New,0,North
100563,CUST2342,2022-10-05,82.98,Clothing,0,New,0,East
100564,CUST2115,2024-01-23,89.01,Clothing,0,New,0,South
100565,CUST2603,2024-01-19,118.37,Sports,0,New,0,West
100566,CUST2402,2022-02-09,74.77,Clothing,0,New,0,East
100567,CUST2197,2024-07-06,76.2,Clothing,0,New,0,North
100568,CUST0749,2023-05-19,108.16,Electronics,0,New,0,East
100569,CUST0921,2023-07-10,170.63,Electronics,0,High Value,0,South
100570,CUST0981,2022-06-13,32.77,Electronics,0,New,1,South
100571,CUST0651,2024-06-21,203.77,Sports,0,High Value,1,South
100572,CUST0070,2022-07-20,142.33,Sports,0,New,0,Central
100573,CUST2374,2024-05-06,136.47,Sports,0,New,0,North
100574,CUST2374,2023-10-28,73.81,Electronics,1,Occasional,0,South
100575,CUST0285,2024-09-03,85.16,Home,0,New,0,North
100576,CUST2558,2022-03-07,149.48,Home,0,New,0,North
100577,CUST1287,2024-03-18,58.6,Clothing,0,New,0,South
100578,CUST2767,2023-11-26,214.53,Clothing,0,High Value,1,South
100579,CUST0985,2022-01-23,192.64,Sports,0,High Value,0,North
100580,CUST2852,2023-07-17,179.36,Sports,0,High Value,0,South
100581,CUST0201,2024-10-29,150.81,Electronics,0,High Value,0,East
100582,CUST2562,2024-01-16,32.01,Home,0,New,0,Central
100583,CUST0894,2022-03-08,70.79,Sports,0,New,0,South
100584,CUST2750,2024-06-30,201.79,Clothing,0,High Value,1,West
100585,CUST0052,2022-11-25,140.07,Sports,0,New,1,Central
100586,CUST0877,2023-03-24,93.11,Electronics,1,Occasional,0,West
100587,CUST0972,2023-03-14,149.08,Clothing,0,New,0,South
100588,CUST2791,2024-12-25,184.05,Clothing,0,High Value,1,South
100589,CUST2663,2022-06-13,146.18,Electronics,0,New,1,North
100590,CUST2391,2023-12-16,126.73,Clothing,0,New,0,West
100591,CUST2998,2023-10-28,121.82,Sports,0,New,0,North
100592,CUST2362,2023-07-16,148.43,Sports,0,New,0,Central
100593,CUST1074,2022-03-03,183.85,Sports,0,High Value,0,South
100594,CUST1684,2023-05-15,31.05,Sports,0,New,0,West
100595,CUST0413,2023-11-17,110.64,Sports,0,New,1,East
100596,CUST0555,2023-01-20,85.35,Clothing,1,Occasional,0,West
100597,CUST0753,2023-11-01,173.92,Sports,0,High Value,1,West
100598,CUST0496,2022-04-23,44.96,Electronics,0,New,0,South
100599,CUST1234,2024-08-01,97.37,Sports,0,New,0,Central
100600,CUST2348,2023-12-12,132.05,Clothing,0,New,1,South
100601,CUST1113,2022-10-08,199.23,Electronics,0,High Value,0,North
100602,CUST1584,2023-09-03,143.63,Home,1,Occasional,0,East
100603,CUST1917,2023-06-18,56.92,Electronics,0,New,0,West
100604,CUST0878,2024-04-01,174.94,Home,2,High Value,0,West
100605,CUST2993,2024-08-04,40.51,Electronics,0,New,0,South
100606,CUST2482,2023-09-21,133.04,Sports,0,New,0,Central
100607,CUST2013,2023-04-27,31.1,Clothing,0,New,0,East
100608,CUST2952,2024-07-20,134.05,Home,0,New,0,South
100609,CUST2203,2024-06-06,207.19,Sports,0,High Value,1,East
100610,CUST0711,2024-05-24,147.48,Clothing,1,Occasional,0,Central
100611,CUST1843,2024-02-20,34.59,Sports,0,New,0,East
100612,CUST1741,2022-09-17,116.07,Sports,0,New,0,North
100613,CUST1935,2023-05-15,95.31,Sports,0,New,0,Central
100614,CUST0788,2022-06-09,95.67,Home,0,New,0,East
100615,CUST1513,2022-07-01,162.52,Home,0,High Value,0,South
100616,CUST0738,2024-03-24,105.33,Sports,2,Occasional,0,South
100617,CUST2981,2024-01-19,70.3,Clothing,0,New,0,North
100618,CUST1982,2022-08-18,140.86,Sports,0,New,0,East
100619,CUST1159,2023-05-06,192.59,Clothing,0,High Value,0,North
100620,CUST1699,2023-09-29,64.93,Home,0,New,0,Central
100621,CUST2569,2022-01-08,99.82,Electronics,0,New,0,West
100622,CUST2216,2024-05-01,182.54,Clothing,0,High Value,0,West
100623,CUST1697,2024-09-20,112.91,Sports,1,Occasional,0,East
100624,CUST1548,2023-11-25,185.47,Clothing,0,High Value,1,North
100625,CUST0555,2024-09-23,37.94,Sports,2,Occasional,0,Central
100626,CUST2909,2024-11-11,158.69,Electronics,0,High Value,0,North
100627,CUST0911,2022-11-09,20.11,Electronics,0,New,0,South
100628,CUST0746,2024-11-20,42.81,Clothing,0,New,0,Central
100629,CUST2545,2024-12-12,216.99,Electronics,0,High Value,1,East
100630,CUST2784,2023-12-04,28.19,Home,0,New,0,Central
100631,CUST2166,2023-01-16,45.11,Clothing,1,Occasional,0,North
100632,CUST0702,2023-07-04,85.66,Electronics,1,Occasional,0,South
100633,CUST2448,2023-02-12,30.33,Home,2,Occasional,0,North
100634,CUST2818,2023-12-01,68.88,Sports,0,New,1,Central
100635,CUST2669,2023-02-08,167.92,Clothing,0,High Value,0,South
100636,CUST1903,2024-03-31,129.31,Home,0,New,0,West
100637,CUST2756,2022-09-14,175.03,Home,0,High Value,0,West
100638,CUST1391,2023-05-24,71.5,Clothing,0,New,0,North
100639,CUST2075,2024-06-11,180.37,Sports,0,High Value,1,East
100640,CUST2146,2022-05-31,129.2,Home,0,New,0,East
100641,CUST2772,2023-11-16,55.6,Electronics,0,New,1,East
100642,CUST0981,2024-01-28,132.24,Clothing,1,Occasional,0,Central
100643,CUST0029,2024-04-08,147.37,Clothing,0,New,0,East
100644,CUST1893,2023-11-19,113.91,Home,0,New,1,Central
100645,CUST2930,2023-05-04,37.19,Home,0,New,0,West
100646,CUST0934,2022-05-30,174.88,Clothing,0,High Value,0,West
100647,CUST0688,2022-12-10,53.99,Home,0,New,1,West
100648,CUST1180,2022-10-13,178.46,Sports,1,High Value,0,Central
100649,CUST0184,2024-01-17,51.91,Electronics,2,Occasional,0,East
100650,CUST0662,2024-07-07,144.43,Clothing,1,Occasional,0,Central
100651,CUST2090,2023-11-25,83.17,Electronics,1,Occasional,1,North
100652,CUST2495,2022-09-28,67.16,Clothing,0,New,0,North
100653,CUST0656,2023-10-02,171.72,Sports,0,High Value,0,South
100654,CUST2921,2022-03-17,86.51,Sports,1,Occasional,0,Central
100655,CUST1927,2024-05-01,94.24,Electronics,0,New,0,East
100656,CUST0128,2024-03-23,139.9,Clothing,0,New,0,South
100657,CUST1279,2022-12-04,76.75,Sports,0,New,0,East
100658,CUST2778,2023-03-14,57.27,Home,0,New,0,South
100659,CUST2954,2024-05-07,163.28,Clothing,1,High Value,0,East
100660,CUST1270,2023-10-26,169.12,Sports,0,High Value,0,West
100661,CUST1319,2023-07-10,134.89,Clothing,1,Occasional,0,Central
100662,CUST1066,2022-09-22,179.82,Home,0,High Value,0,Central
100663,CUST1072,2022-09-15,33.98,Electronics,2,Occasional,0,North
100664,CUST2326,2022-02-03,56.29,Sports,0,New,0,East
100665,CUST0106,2024-06-27,108.06,Sports,0,New,0,Central
100666,CUST0484,2024-04-15,181.77,Home,0,High Value,0,East
100667,CUST2994,2023-12-13,184.65,Electronics,1,High Value,1,West
100668,CUST0289,2023-03-08,23.29,Electronics,0,New,0,South
100669,CUST1592,2022-09-06,100.96,Electronics,0,New,0,South
100670,CUST2401,2023-12-27,132.0,Sports,0,New,1,Central
100671,CUST1751,2024-11-15,92.04,Home,1,Occasional,1,South
100672,CUST1849,2022-01-14,85.15,Home,1,Occasional,0,North
100673,CUST1667,2023-05-24,61.32,Electronics,0,New,0,South
100674,CUST2623,2023-04-23,122.41,Clothing,0,New,0,Central
100675,CUST1038,2022-07-09,161.17,Clothing,0,High Value,0,Central
100676,CUST1561,2023-01-02,45.03,Home,0,New,0,West
100677,CUST2125,2024-12-24,206.77,Sports,0,High Value,1,West
100678,CUST2454,2023-01-30,137.27,Clothing,0,New,0,East
100679,CUST0859,2022-09-16,93.27,Electronics,0,New,0,Central
100680,CUST1476,2022-11-24,105.12,Clothing,1,Occasional,0,South
100681,CUST1926,2024-09-28,94.58,Electronics,0,New,0,Central
100682,CUST2095,2024-12-18,177.94,Clothing,0,High Value,1,South
100683,CUST1203,2022-05-31,37.7,Electronics,0,New,0,South
100684,CUST2620,2024-01-04,37.63,Sports,0,New,0,East
100685,CUST1116,2022-03-19,199.01,Sports,0,High Value,0,West
100686,CUST0874,2024-06-03,51.74,Home,1,Occasional,1,Central
100687,CUST0050,2024-03-20,144.15,Clothing,0,New,0,South
100688,CUST2840,2022-08-31,195.2,Clothing,1,High Value,0,Central
100689,CUST0301,2023-06-06,172.61,Home,0,High Value,1,West
100690,CUST0039,2024-05-23,118.46,Clothing,0,New,0,Central
100691,CUST1161,2022-05-12,181.09,Electronics,0,High Value,0,East
100692,CUST0857,2022-05-09,25.57,Clothing,2,Occasional,0,Central
100693,CUST0934,2024-03-27,151.55,Clothing,1,High Value,0,South
100694,CUST2950,2023-02-21,174.97,Clothing,0,High Value,0,East
100695,CUST1060,2023-02-25,112.35,Home,0,New,0,South
100696,CUST1986,2023-10-28,29.82,Clothing,0,New,0,East
100697,CUST0473,2023-05-02,59.36,Home,1,Occasional,0,Central
100698,CUST1965,2022-01-20,21.81,Sports,0,New,0,North
100699,CUST1790,2023-09-05,194.63,Electronics,0,High Value,0,South
100700,CUST1554,2023-08-20,169.84,Sports,0,High Value,0,East
100701,CUST2238,2024-08-27,30.45,Clothing,0,New,0,West
100702,CUST2688,2023-12-29,199.62,Electronics,0,High Value,1,West
100703,CUST0150,2022-07-01,108.31,Electronics,0,New,0,Central
100704,CUST0143,2024-08-17,84.56,Home,0,New,0,East
100705,CUST0077,2024-01-25,131.93,Home,0,New,0,Central
100706,CUST0836,2022-05-12,92.59,Home,0,New,0,West
100707,CUST1015,2023-01-16,190.77,Sports,0,High Value,0,East
100708,CUST1858,2024-03-06,88.17,Clothing,0,New,0,Central
100709,CUST1765,2024-07-16,153.56,Home,0,High Value,0,East
100710,CUST2524,2022-08-01,31.88,Electronics,0,New,0,East
100711,CUST0527,2024-01-16,139.69,Sports,0,New,0,Central
100712,CUST1392,2024-04-23,69.56,Home,0,New,0,East
100713,CUST2737,2022-04-09,53.46,Home,0,New,0,North
100714,CUST0982,2023-03-25,46.58,Clothing,0,New,0,North
100715,CUST0958,2024-02-04,140.81,Home,2,Occasional,0,West
100716,CUST2484,2022-04-22,131.32,Clothing,0,New,0,East
100717,CUST1273,2022-06-02,55.18,Home,0,New,0,West
100718,CUST0338,2023-06-29,130.56,Sports,0,New,1,West
100719,CUST2580,2022-08-07,150.74,Sports,0,High Value,0,West
100720,CUST1856,2022-12-08,159.63,Home,1,High Value,1,Central
100721,CUST1008,2022-09-22,141.95,Clothing,1,Occasional,0,East
100722,CUST2385,2022-06-24,193.68,Clothing,1,High Value,1,West
100723,CUST2783,2024-04-22,169.09,Clothing,0,High Value,0,East
100724,CUST0270,2024-08-19,134.65,Sports,0,New,0,North
100725,CUST2454,2024-08-16,173.14,Electronics,1,High Value,0,North
100726,CUST2791,2023-08-13,191.03,Home,1,High Value,0,Central
100727,CUST1222,2024-06-14,154.18,Clothing,1,High Value,1,North
100728,CUST0070,2023-11-23,219.62,Electronics,1,High Value,1,South
100729,CUST0089,2024-04-02,95.11,Clothing,0,New,0,Central
100730,CUST0691,2024-04-26,113.42,Clothing,0,New,0,North
100731,CUST1300,2022-05-11,35.04,Clothing,0,New,0,North
100732,CUST1224,2024-10-19,77.48,Sports,0,New,0,East
100733,CUST0763,2023-08-16,94.82,Sports,1,Occasional,0,Central
100734,CUST2631,2022-09-05,187.38,Home,0,High Value,0,East
100735,CUST2235,2023-02-17,85.02,Home,1,Occasional,0,West
100736,CUST1916,2023-01-17,119.9,Home,0,New,0,Central
100737,CUST2336,2023-06-28,54.68,Clothing,0,New,0,Central
100738,CUST0982,2023-11-05,73.52,Sports,1,Occasional,0,North
100739,CUST0337,2022-10-03,74.79,Clothing,0,New,0,West
100740,CUST1577,2024-05-31,101.65,Clothing,0,New,0,South
100741,CUST1739,2023-10-05,49.81,Sports,1,Occasional,0,Central
100742,CUST1523,2023-06-17,76.5,Sports,0,New,1,West
100743,CUST0316,2022-07-05,172.96,Clothing,0,High Value,0,North
100744,CUST2183,2024-04-29,22.63,Sports,1,Occasional,0,North
100745,CUST1287,2022-03-27,190.07,Sports,1,High Value,0,West
100746,CUST2387,2023-12-19,86.9,Clothing,1,Occasional,1,South
100747,CUST1504,2023-08-17,28.67,Electronics,0,New,0,West
100748,CUST2644,2022-02-05,174.89,Sports,0,High Value,0,South
100749,CUST0187,2023-10-26,148.35,Clothing,0,New,0,East
100750,CUST1258,2022-07-17,112.78,Sports,0,New,0,North
100751,CUST2673,2023-05-10,49.39,Sports,0,New,0,West
100752,CUST2842,2023-01-24,55.4,Home,0,New,0,East
100753,CUST1130,2022-05-11,96.14,Home,0,New,0,Central
100754,CUST1834,2023-12-22,51.1,Home,1,Occasional,1,North
