purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region,inventory_index
100374,CUST1324,2024-10-25,199.7,Electronics,0,High Value,0,North,94.79
100375,CUST0226,2024-06-30,70.48,Electronics,0,New,0,South,130.6
100376,CUST0563,2024-01-17,121.87,Electronics,0,New,0,North,200.0
100377,CUST0513,2023-11-01,56.51,Clothing,1,Occasional,0,Central,169.53
100378,CUST2696,2022-09-13,32.44,Sports,1,Occasional,0,East,169.76
100379,CUST0464,2024-02-25,164.23,Home,0,High Value,0,East,70.65
100380,CUST2648,2022-05-20,75.27,Electronics,0,New,0,Central,90.85
100381,CUST0801,2024-09-22,155.44,Electronics,0,High Value,0,South,135.53
100382,CUST1643,2023-01-09,66.19,Sports,0,New,0,South,180.34
100383,CUST2845,2023-04-21,30.95,Home,1,Occasional,0,North,87.34
100384,CUST0262,2022-04-02,24.21,Sports,1,Occasional,0,North,165.8
100385,CUST0888,2023-07-21,137.78,Home,0,New,0,Central,151.77
100386,CUST1503,2024-09-24,51.71,Clothing,0,New,0,West,169.26
100387,CUST2824,2022-12-10,26.86,Electronics,0,New,1,North,77.81
100388,CUST2354,2022-02-21,190.03,Electronics,0,High Value,0,East,139.44
100389,CUST0685,2022-08-18,133.11,Electronics,1,Occasional,0,Central,127.84
100390,CUST2312,2024-10-10,77.95,Clothing,0,New,0,South,63.07
100391,CUST2576,2024-08-19,74.34,Electronics,0,New,0,South,147.16
100392,CUST2412,2024-05-15,51.59,Home,0,New,0,South,118.51
100393,CUST2598,2024-06-17,197.42,Sports,1,High Value,0,South,168.76
100394,CUST1975,2024-12-25,159.49,Sports,0,High Value,1,Central,116.17
100395,CUST2115,2024-05-29,189.17,Sports,0,High Value,0,North,128.07
100396,CUST1039,2024-08-27,72.54,Clothing,0,New,0,North,181.45
100397,CUST1054,2024-03-21,139.64,Sports,0,New,0,North,126.12
100398,CUST2005,2022-03-02,67.22,Clothing,0,New,0,East,181.09
100399,CUST0536,2023-10-17,177.51,Home,0,High Value,0,East,113.28
100400,CUST1361,2022-06-30,215.28,Electronics,0,High Value,1,South,51.22
100401,CUST1960,2022-06-09,60.43,Electronics,0,New,1,East,144.63
100402,CUST2228,2024-02-10,168.15,Home,0,High Value,0,North,130.75
100403,CUST1283,2022-10-12,140.22,Home,0,New,0,Central,78.16
100404,CUST2526,2022-08-15,64.58,Clothing,0,New,0,East,176.96
100405,CUST0434,2023-12-04,190.54,Home,0,High Value,1,East,95.19
100406,CUST0829,2024-12-19,190.9,Clothing,0,High Value,1,Central,105.05
100407,CUST1800,2022-06-27,213.95,Clothing,0,High Value,1,West,190.18
100408,CUST1888,2024-10-07,36.27,Sports,0,New,0,East,158.18
100409,CUST1491,2022-05-31,33.96,Clothing,0,New,0,West,147.4
100410,CUST0533,2022-06-27,161.88,Clothing,0,High Value,1,South,119.72
100411,CUST1672,2024-02-25,189.46,Clothing,0,High Value,0,North,108.35
100412,CUST0635,2022-07-16,52.46,Sports,0,New,0,South,189.39
100413,CUST0167,2024-04-17,80.77,Home,0,New,0,East,153.72
100414,CUST2034,2024-03-20,37.91,Home,0,New,0,Central,160.89
100415,CUST2164,2023-01-26,136.61,Clothing,0,New,0,East,151.73
100416,CUST2704,2024-02-27,119.79,Home,0,New,0,North,185.96
100417,CUST1216,2023-06-03,61.68,Clothing,0,New,0,Central,55.03
100418,CUST0685,2022-07-21,24.34,Home,2,Occasional,0,West,181.03
100419,CUST0792,2022-01-31,166.87,Home,0,High Value,0,South,173.86
100420,CUST1607,2024-12-14,64.23,Electronics,0,New,0,North,151.74
100421,CUST2845,2023-06-17,66.64,Clothing,2,Occasional,1,North,169.03
100422,CUST1941,2024-12-10,99.11,Sports,0,New,1,Central,57.44
100423,CUST2629,2024-06-03,171.22,Home,0,High Value,0,North,196.82
100424,CUST0511,2024-02-26,35.5,Home,0,New,0,South,146.08
100425,CUST1772,2023-07-09,63.69,Clothing,0,New,0,East,128.54
100426,CUST0002,2023-06-25,147.02,Electronics,0,New,1,South,68.52
100427,CUST1684,2023-02-04,25.4,Electronics,1,Occasional,0,North,167.64
100428,CUST2110,2023-09-03,166.88,Home,0,High Value,0,South,104.88
100429,CUST2177,2023-06-12,172.78,Home,0,High Value,1,West,68.66
100430,CUST1483,2023-06-14,177.84,Home,0,High Value,0,South,123.54
100431,CUST0153,2024-04-03,76.81,Electronics,0,New,0,North,197.39
100432,CUST1685,2024-08-14,198.22,Home,0,High Value,0,Central,96.6
100433,CUST1851,2024-03-22,24.41,Sports,0,New,0,Central,122.51
100434,CUST1122,2024-03-23,85.17,Sports,0,New,0,South,129.73
100435,CUST1375,2022-08-03,165.87,Sports,0,High Value,0,East,152.35
100436,CUST1566,2022-07-25,156.06,Home,0,High Value,0,South,134.91
100437,CUST0256,2023-03-04,74.02,Sports,0,New,0,East,198.39
100438,CUST2374,2024-03-08,149.75,Clothing,0,New,0,Central,161.61
100439,CUST1052,2023-02-15,156.37,Home,1,High Value,0,South,115.23
100440,CUST2141,2024-11-29,123.59,Home,0,New,1,Central,72.7
100441,CUST0562,2022-10-05,60.12,Home,1,Occasional,0,North,132.58
100442,CUST2615,2022-04-15,142.33,Home,0,New,0,East,76.76
100443,CUST1973,2023-10-26,72.88,Sports,0,New,0,North,84.27
100444,CUST2319,2022-01-31,26.61,Home,0,New,0,East,132.3
100445,CUST0384,2022-02-05,173.4,Home,0,High Value,0,Central,134.35
100446,CUST1441,2023-02-05,189.07,Clothing,0,High Value,0,North,147.51
100447,CUST2854,2023-08-15,104.44,Sports,1,Occasional,0,Central,125.78
100448,CUST2290,2023-08-27,37.69,Sports,0,New,0,South,155.63
100449,CUST1708,2022-01-26,182.23,Sports,0,High Value,0,North,164.01
100450,CUST2033,2024-10-25,123.75,Electronics,0,New,0,North,101.6
100451,CUST2181,2024-03-03,184.24,Electronics,0,High Value,0,Central,181.04
100452,CUST2841,2023-03-05,123.51,Sports,0,New,0,West,115.03
100453,CUST2389,2023-01-29,22.51,Home,0,New,0,North,130.92
100454,CUST2394,2023-08-20,100.98,Home,0,New,0,Central,83.29
100455,CUST1851,2022-10-03,53.05,Home,1,Occasional,0,East,177.68
100456,CUST1080,2024-10-06,83.22,Sports,0,New,0,East,56.51
100457,CUST2116,2024-10-14,41.84,Clothing,0,New,0,Central,72.15
100458,CUST1319,2024-03-22,28.85,Electronics,0,New,0,West,154.1
100459,CUST2715,2024-10-03,161.73,Electronics,0,High Value,0,North,96.39
100460,CUST2152,2024-09-20,92.87,Clothing,1,Occasional,0,North,78.77
100461,CUST2565,2022-03-11,181.44,Electronics,0,High Value,0,West,160.11
100462,CUST1140,2024-01-02,129.41,Electronics,0,New,0,Central,179.37
100463,CUST0989,2023-02-28,193.81,Clothing,0,High Value,0,North,133.89
100464,CUST0501,2022-04-21,184.49,Home,0,High Value,0,North,135.19
100465,CUST1941,2022-01-19,68.83,Clothing,1,Occasional,0,South,90.2
100466,CUST2523,2024-05-08,79.15,Home,0,New,0,West,123.83
100467,CUST1677,2023-02-21,52.41,Electronics,0,New,0,Central,147.39
100468,CUST1524,2022-04-19,38.55,Clothing,0,New,0,West,104.29
100469,CUST1329,2023-06-13,215.4,Clothing,0,High Value,1,Central,155.99
100470,CUST0671,2022-06-28,107.78,Home,0,New,1,West,127.3
100471,CUST2146,2023-02-22,116.1,Home,0,New,0,West,64.73
100472,CUST0178,2022-01-08,59.05,Sports,0,New,0,South,64.01
100473,CUST1734,2022-01-21,190.92,Sports,0,High Value,0,North,156.02
100474,CUST2032,2022-08-15,45.98,Home,0,New,0,North,158.02
100475,CUST0151,2023-03-26,51.63,Home,0,New,0,South,138.15
100476,CUST2299,2022-07-28,160.7,Clothing,0,High Value,0,West,68.03
100477,CUST0920,2022-09-26,137.01,Clothing,0,New,0,North,150.51
100478,CUST2900,2022-05-12,74.67,Electronics,0,New,0,South,79.71
100479,CUST1687,2022-11-05,128.77,Clothing,0,New,0,West,125.48
100480,CUST2743,2023-12-21,137.14,Electronics,0,New,1,Central,69.69
100481,CUST0889,2024-11-22,80.02,Home,0,New,1,East,86.97
100482,CUST2627,2022-02-11,122.9,Sports,0,New,0,East,69.04
100483,CUST2699,2022-11-12,177.11,Home,0,High Value,1,South,195.86
100484,CUST1691,2024-04-27,50.24,Home,0,New,0,Central,173.87
100485,CUST0267,2023-06-10,151.69,Sports,1,High Value,1,Central,121.52
100486,CUST2828,2024-07-01,108.23,Home,0,New,0,West,83.75
100487,CUST2103,2022-11-06,29.09,Clothing,1,Occasional,0,South,159.23
100488,CUST0955,2024-05-27,155.1,Clothing,0,High Value,0,Central,114.75
100489,CUST2474,2022-04-28,186.28,Clothing,0,High Value,0,West,169.74
100490,CUST0627,2024-05-14,79.09,Clothing,0,New,0,North,170.73
100491,CUST0575,2022-04-29,131.25,Home,0,New,0,East,67.34
100492,CUST2559,2024-03-03,180.49,Electronics,0,High Value,0,Central,87.01
100493,CUST2225,2024-04-14,181.79,Electronics,0,High Value,0,Central,67.67
100494,CUST0936,2024-04-12,99.01,Sports,0,New,0,South,116.11
100495,CUST2287,2023-04-06,123.9,Sports,1,Occasional,0,North,132.1
100496,CUST1265,2023-03-01,86.12,Clothing,0,New,0,Central,79.48
100497,CUST0922,2024-06-04,66.59,Clothing,0,New,0,Central,67.96
100498,CUST1720,2022-10-07,25.8,Home,0,New,0,West,112.79
100499,CUST2059,2024-04-17,42.8,Clothing,1,Occasional,0,South,194.1
100500,CUST2536,2024-06-12,78.15,Clothing,0,New,0,East,160.61
100501,CUST2756,2022-04-04,192.69,Clothing,0,High Value,0,South,141.05
100502,CUST2306,2022-07-27,48.86,Electronics,0,New,0,North,138.49
100503,CUST2764,2024-12-11,216.82,Home,0,High Value,1,South,134.72
100504,CUST0429,2023-10-29,134.57,Sports,0,New,0,North,137.64
100505,CUST1397,2022-07-09,166.64,Clothing,0,High Value,0,North,197.9
100506,CUST1541,2022-05-06,174.38,Sports,0,High Value,0,Central,63.93
100507,CUST2761,2024-03-02,130.17,Electronics,0,New,0,Central,67.65
100508,CUST2905,2024-12-09,63.63,Home,0,New,0,West,69.66
100509,CUST2682,2022-07-18,77.42,Sports,0,New,0,East,88.02
100510,CUST2556,2023-05-15,103.55,Home,0,New,0,South,60.71
100511,CUST1221,2023-06-15,48.79,Clothing,0,New,0,Central,171.13
100512,CUST0570,2024-01-19,110.52,Sports,1,Occasional,0,Central,163.52
100513,CUST1735,2022-11-04,97.9,Sports,0,New,0,East,118.68
100514,CUST1437,2024-04-18,49.76,Clothing,0,New,0,Central,56.38
100515,CUST0543,2023-02-13,175.22,Electronics,0,High Value,0,North,95.61
100516,CUST0674,2022-04-16,198.87,Sports,0,High Value,0,East,190.35
100517,CUST0205,2022-10-09,66.8,Clothing,1,Occasional,0,Central,75.78
100518,CUST1615,2024-06-30,34.14,Sports,0,New,0,North,103.37
100519,CUST0769,2024-02-13,177.95,Home,0,High Value,0,South,51.08
100520,CUST1781,2022-11-12,200.61,Electronics,0,High Value,1,Central,93.83
100521,CUST1043,2024-06-28,166.04,Clothing,0,High Value,1,South,107.07
100522,CUST0513,2023-03-11,157.5,Electronics,2,High Value,0,South,114.92
100523,CUST0337,2024-03-13,140.89,Sports,0,New,0,South,104.54
100524,CUST1018,2024-04-19,106.75,Home,0,New,0,Central,104.86
100525,CUST0988,2023-09-01,114.91,Electronics,0,New,0,West,121.55
100526,CUST1257,2023-12-31,36.85,Electronics,0,New,1,South,117.6
100527,CUST2299,2023-05-20,153.6,Clothing,1,High Value,0,South,176.44
100528,CUST1027,2023-02-24,92.97,Sports,0,New,0,South,196.0
100529,CUST0831,2023-03-20,71.12,Electronics,0,New,0,North,196.95
100530,CUST2553,2024-07-30,67.38,Sports,0,New,0,West,139.38
100531,CUST2829,2024-09-16,41.09,Home,0,New,0,West,126.86
100532,CUST1666,2023-05-24,156.59,Electronics,1,High Value,0,East,179.39
100533,CUST0256,2023-03-28,56.57,Clothing,1,Occasional,0,West,118.81
100534,CUST1475,2022-01-03,126.74,Electronics,0,New,0,South,94.55
100535,CUST2763,2023-04-13,28.77,Home,0,New,0,East,77.58
100536,CUST0481,2024-09-29,141.17,Electronics,0,New,0,South,101.46
100537,CUST2213,2024-10-02,138.9,Sports,0,New,0,West,127.58
100538,CUST1412,2023-10-19,54.27,Electronics,0,New,0,South,159.24
100539,CUST2400,2024-10-02,74.09,Electronics,1,Occasional,0,South,128.44
100540,CUST1172,2022-03-31,177.75,Electronics,1,High Value,0,Central,128.24
100541,CUST1191,2023-06-18,21.79,Sports,0,New,0,North,104.9
100542,CUST2698,2024-05-30,153.64,Electronics,2,High Value,0,South,74.14
100543,CUST2452,2024-12-29,112.34,Clothing,0,New,1,North,117.04
100544,CUST0155,2022-09-19,98.07,Clothing,0,New,0,South,136.85
100545,CUST2907,2023-07-02,99.51,Home,0,New,0,East,189.95
100546,CUST1029,2022-10-10,44.68,Electronics,0,New,0,East,77.18
100547,CUST1928,2023-04-18,134.23,Sports,0,New,0,North,79.61
100548,CUST0713,2022-08-31,80.72,Clothing,0,New,0,South,100.53
100549,CUST1095,2024-04-17,140.48,Home,0,New,0,West,59.85
100550,CUST2085,2022-05-24,108.97,Electronics,0,New,0,Central,137.93
100551,CUST0352,2024-07-06,118.0,Sports,0,New,0,East,115.4
100552,CUST0742,2022-01-31,40.84,Home,0,New,0,South,122.06
100553,CUST2363,2023-12-21,173.69,Clothing,0,High Value,1,North,117.25
100554,CUST1823,2024-08-09,102.58,Electronics,0,New,0,South,103.36
100555,CUST1455,2024-08-14,90.5,Clothing,0,New,0,North,151.33
100556,CUST1059,2023-05-11,163.28,Home,0,High Value,0,East,124.82
100557,CUST2343,2024-10-24,175.78,Electronics,0,High Value,0,East,147.16
100558,CUST0410,2023-08-28,92.0,Sports,0,New,0,West,131.01
100559,CUST2681,2023-07-20,116.44,Home,0,New,0,North,109.75
100560,CUST1769,2024-10-10,46.5,Sports,0,New,0,West,174.52
100561,CUST1453,2022-11-05,112.4,Electronics,0,New,1,East,53.7
100562,CUST1513,2024-07-12,83.46,Sports,0,New,0,Central,96.18
100563,CUST1537,2022-10-13,144.98,Clothing,0,New,0,South,142.42
100564,CUST0082,2022-01-19,189.29,Sports,0,High Value,0,West,175.16
100565,CUST0815,2024-11-13,107.17,Sports,0,New,1,North,107.94
100566,CUST2015,2024-02-26,79.59,Home,0,New,0,Central,69.32
100567,CUST1496,2022-02-03,128.31,Sports,2,Occasional,0,South,150.72
100568,CUST1802,2024-10-16,147.0,Electronics,1,Occasional,0,North,86.07
100569,CUST0054,2024-03-06,65.39,Electronics,0,New,0,West,74.65
100570,CUST0406,2024-08-26,62.23,Sports,0,New,0,Central,136.87
100571,CUST1731,2022-06-30,83.34,Sports,0,New,1,South,147.44
100572,CUST1909,2023-04-18,163.94,Sports,0,High Value,0,East,141.02
100573,CUST1312,2023-04-14,95.94,Clothing,0,New,0,South,175.58
100574,CUST2146,2024-09-21,26.2,Home,1,Occasional,0,West,165.53
100575,CUST1716,2024-02-13,122.61,Home,0,New,0,East,139.84
100576,CUST2080,2022-09-22,81.94,Clothing,0,New,0,East,146.55
100577,CUST0510,2023-05-15,192.4,Home,0,High Value,0,Central,68.25
100578,CUST0144,2024-07-14,30.08,Home,0,New,0,Central,70.56
100579,CUST1188,2022-03-31,48.27,Clothing,0,New,0,North,103.75
100580,CUST0588,2022-07-29,140.28,Home,0,New,0,East,90.63
100581,CUST1881,2022-02-21,48.92,Sports,0,New,0,East,78.97
100582,CUST1612,2024-10-31,134.31,Home,0,New,0,South,77.9
100583,CUST0594,2022-11-12,111.74,Home,0,New,1,West,127.91
100584,CUST0226,2024-01-30,68.08,Electronics,1,Occasional,0,East,102.09
100585,CUST0005,2023-05-03,41.52,Sports,0,New,0,North,65.73
100586,CUST2712,2023-04-29,74.26,Clothing,1,Occasional,0,West,190.77
100587,CUST2526,2023-02-07,74.29,Clothing,1,Occasional,0,East,77.48
100588,CUST2271,2022-10-22,128.67,Clothing,0,New,0,East,102.87
100589,CUST1251,2022-11-06,34.06,Electronics,0,New,1,Central,69.21
100590,CUST1555,2022-06-12,35.61,Electronics,0,New,1,Central,183.28
100591,CUST1058,2023-09-09,167.94,Electronics,1,High Value,0,South,99.53
100592,CUST1757,2024-06-11,213.1,Clothing,0,High Value,1,West,66.0
100593,CUST2476,2022-04-26,74.2,Electronics,0,New,0,Central,75.8
100594,CUST2998,2023-03-18,149.58,Clothing,0,New,0,West,110.82
100595,CUST1947,2023-07-17,117.83,Home,0,New,0,North,130.02
100596,CUST2121,2022-03-10,163.52,Clothing,0,High Value,0,East,184.66
100597,CUST1990,2023-12-11,166.07,Electronics,0,High Value,1,Central,53.12
100598,CUST2361,2024-02-14,162.34,Electronics,0,High Value,0,West,68.32
100599,CUST1902,2024-10-24,85.78,Electronics,0,New,0,North,182.07
100600,CUST1475,2022-06-09,51.06,Sports,1,Occasional,1,South,99.15
100601,CUST1357,2022-10-13,135.55,Home,0,New,0,North,193.78
100602,CUST1303,2023-04-25,185.9,Sports,0,High Value,0,South,136.86
100603,CUST2087,2024-02-08,70.23,Electronics,0,New,0,North,136.58
100604,CUST0945,2024-07-14,68.95,Sports,0,New,0,North,179.95
100605,CUST2386,2024-01-18,112.52,Clothing,0,New,0,East,53.13
100606,CUST1115,2022-09-06,134.28,Home,0,New,0,Central,56.86
100607,CUST1595,2024-08-21,25.29,Sports,1,Occasional,0,North,163.93
100608,CUST1492,2023-12-15,112.44,Home,0,New,0,North,121.77
100609,CUST0627,2022-03-24,194.73,Clothing,1,High Value,0,Central,122.86
100610,CUST1502,2024-02-11,31.91,Home,0,New,0,West,185.14
100611,CUST2406,2023-09-25,52.47,Sports,0,New,0,East,165.55
100612,CUST1321,2023-06-11,58.09,Clothing,0,New,0,East,68.92
100613,CUST0472,2022-08-29,153.24,Sports,0,High Value,0,North,54.9
100614,CUST2186,2022-09-15,48.98,Sports,1,Occasional,0,South,110.65
100615,CUST1077,2022-03-22,40.94,Home,0,New,0,Central,57.08
100616,CUST2623,2024-11-25,133.15,Sports,0,New,1,West,102.63
100617,CUST0673,2023-01-24,92.76,Clothing,0,New,0,West,130.25
100618,CUST1713,2023-01-31,198.33,Electronics,0,High Value,0,West,193.05
100619,CUST0904,2024-06-04,89.41,Home,0,New,0,North,83.56
100620,CUST2207,2023-12-23,34.31,Sports,0,New,1,West,172.1
100621,CUST2987,2023-09-01,183.64,Home,0,High Value,0,South,169.7
100622,CUST2880,2023-12-27,167.9,Clothing,0,High Value,1,South,146.95
100623,CUST2091,2022-11-24,190.91,Clothing,0,High Value,1,South,73.16
100624,CUST1175,2024-04-13,153.05,Home,1,High Value,0,South,86.34
100625,CUST0260,2023-11-08,102.67,Sports,0,New,1,East,94.34
100626,CUST1181,2022-08-23,105.7,Home,0,New,0,West,91.67
100627,CUST0846,2022-04-29,193.48,Clothing,0,High Value,0,East,52.44
100628,CUST2741,2023-07-25,98.37,Electronics,0,New,0,South,110.18
100629,CUST2333,2022-09-15,48.71,Sports,1,Occasional,0,North,59.59
100630,CUST0929,2023-08-01,111.9,Electronics,0,New,0,East,53.45
100631,CUST0919,2024-10-21,174.43,Clothing,0,High Value,0,North,64.51
100632,CUST1153,2022-03-24,83.31,Clothing,0,New,0,Central,155.35
100633,CUST1634,2023-04-23,50.85,Sports,0,New,0,North,152.78
100634,CUST0855,2023-11-17,166.22,Electronics,1,High Value,0,North,199.54
100635,CUST0334,2022-09-09,168.12,Home,0,High Value,0,East,159.78
100636,CUST2183,2023-01-01,147.85,Home,0,New,0,Central,106.33
100637,CUST0340,2024-06-27,140.52,Clothing,0,New,1,South,73.53
100638,CUST0656,2022-05-06,187.48,Sports,0,High Value,0,North,134.14
100639,CUST0507,2024-12-27,84.85,Clothing,0,New,1,East,97.63
100640,CUST0442,2022-09-21,151.06,Clothing,0,High Value,0,South,199.64
100641,CUST0609,2024-08-14,25.16,Electronics,0,New,0,Central,141.63
100642,CUST2249,2023-07-21,184.39,Home,1,High Value,0,East,96.09
100643,CUST2743,2024-04-02,161.6,Home,1,High Value,0,South,193.84
100644,CUST1959,2022-06-26,48.16,Home,0,New,1,North,131.75
100645,CUST2213,2023-02-15,91.26,Home,1,Occasional,0,Central,141.24
100646,CUST0933,2024-02-24,144.43,Clothing,0,New,0,South,148.45
100647,CUST2702,2022-05-02,112.81,Electronics,1,Occasional,0,East,137.18
100648,CUST0483,2022-06-14,56.58,Sports,0,New,1,East,72.98
100649,CUST0139,2023-10-30,181.76,Sports,0,High Value,0,East,182.21
100650,CUST0227,2023-05-26,121.77,Electronics,0,New,0,West,142.54
100651,CUST1931,2024-09-14,65.39,Home,0,New,0,South,168.88
100652,CUST0858,2024-08-18,191.38,Electronics,0,High Value,0,West,125.5
100653,CUST2574,2023-07-01,48.4,Sports,0,New,0,North,80.79
100654,CUST0714,2022-09-09,166.93,Sports,0,High Value,0,West,144.4
100655,CUST2769,2024-07-22,158.11,Electronics,0,High Value,0,North,109.86
100656,CUST2180,2024-10-16,92.64,Home,0,New,0,West,128.57
100657,CUST2012,2023-04-28,104.09,Home,0,New,0,Central,188.44
100658,CUST0291,2022-11-21,171.74,Sports,0,High Value,1,West,121.82
100659,CUST0789,2024-01-27,69.9,Clothing,0,New,0,South,177.99
100660,CUST1651,2022-06-15,209.27,Electronics,0,High Value,1,West,164.49
100661,CUST0743,2023-10-10,27.98,Sports,0,New,0,Central,172.88
100662,CUST0741,2023-02-05,31.42,Clothing,0,New,0,East,133.85
100663,CUST0899,2024-05-09,47.52,Sports,0,New,0,East,174.24
100664,CUST2492,2023-05-22,134.31,Sports,0,New,0,North,130.65
100665,CUST0528,2022-05-09,149.49,Sports,0,New,0,Central,197.1
100666,CUST2930,2023-01-28,59.67,Electronics,0,New,0,Central,102.86
100667,CUST1196,2022-10-07,173.09,Sports,0,High Value,0,East,134.59
100668,CUST1855,2024-03-17,26.24,Home,0,New,0,West,154.53
100669,CUST0694,2023-01-29,30.59,Home,0,New,0,South,176.39
100670,CUST0014,2022-01-08,190.52,Home,0,High Value,0,North,196.51
100671,CUST2898,2024-09-10,71.74,Electronics,0,New,0,South,176.9
100672,CUST0278,2024-01-23,85.36,Home,0,New,0,North,72.32
100673,CUST1480,2024-03-11,67.15,Home,0,New,0,East,106.27
100674,CUST1036,2023-09-04,183.71,Electronics,0,High Value,0,West,67.8
100675,CUST0916,2024-09-25,94.05,Home,0,New,0,Central,95.37
100676,CUST1282,2023-02-10,130.69,Clothing,0,New,0,North,50.06
100677,CUST2700,2022-10-02,51.76,Sports,0,New,0,Central,113.16
100678,CUST2899,2022-01-16,186.17,Electronics,0,High Value,0,West,186.25
100679,CUST1713,2022-10-14,107.94,Sports,1,Occasional,0,North,112.57
100680,CUST1741,2023-03-28,165.98,Electronics,0,High Value,0,Central,199.37
100681,CUST2809,2024-05-23,97.16,Sports,0,New,0,West,143.7
